,Time,COG to PP,BFG to PP,COG to B1,COG to B2,COG to B3,BF/LD to B1,BF/LD to B2,BF/LD to B3,LDO to B1,LDO to B2,Mix Gas CV,CO Gas CV,BF Gas CV,BFG Generation_x,Power U1,Power U2,COG Generation_x,CO from GMBS 1,CO from GMBS 2,CO from GMBS 3,CO from GMBS 4,CO from GMBS 5,BF from GMBS 1,BF from GMBS 2,BF from GMBS 3,BF from GMBS 4,BF from GMBS 5,Export 1 LDG,Export 2 LDG,COG to BF Stove,BF Export,BFG to Stove,COG - To SMS,Recovery 1 LDG,Recovery 2 LDG,Holder Level,BFS_demand_x,SP_LCP_HSM_x,timestamp,BFG Generation_trend,BFG Generation_vol,BFG Generation_y,COG Generation_trend,COG Generation_vol,COG Generation_y,BFS_demand_trend,BFS_demand_vol,BFS_demand_y,SP_LCP_HSM_trend,SP_LCP_HSM_vol,SP_LCP_HSM_y,P_Gen,Holder_Dev_Pos,Holder_Dev_Neg,Holder_Dev_High,Holder_Dev_Low,BFS,SMS,BAT,BFG_Flared,COG_Flared,Holder_Level,Model_Status
10,2019-03-28 04:45:00,10720.554,256914.92,4421.1868,71.72246667,4615.252933,151293.898,-118.6077333,147606.9344,0.0,6.042733333,2432.013267,3693.2226,887.8817333,341492.6733,54.5808,66.26333333,56784.45467,4311.192667,18409.13267,0.0,15731.066,437.6419333,69468.38933,17444.962,0.0,15053.28267,263.2902667,-1.790066667,-247.2330667,5482.932733,453942.8467,189392.0933,0.0,71165.74893,125970.9881,0.6908,218.74107401248133,182.03554775934668,2019-03-28 04:45:00,341275.91797774873,33.23280597586563,341309.1507837246,57926.648142201564,-111.3902978881597,57815.257844313404,221.01813393753494,5.337274769349648,226.3554087068846,190.60348024843717,-1.8014833047964487,35.426297,0.0,26363.488,0.0,0.0,0.0,226.35541,0.0,97.0,0.0,0.0,57.57565866666666,Infeasible
11,2019-03-28 05:00:00,10680.91067,255654.7133,4417.275267,72.0558,4601.098867,149231.8031,-112.6783333,147385.4219,0.0,6.152466667,2429.291133,3681.280667,888.001,341243.2267,54.63,64.677,56707.168,4482.416667,18930.44267,0.0,16408.55,438.0676667,73058.38467,17936.50133,0.0,15445.68267,265.6386667,-2.441,-247.7211333,5477.2018,455299.7333,191935.98,0.0,117580.6978,115719.1516,0.6908,221.2894552143016,187.5998375306241,2019-03-28 05:00:00,341096.37759530084,20.73306266252439,341117.1106579634,58004.01340138822,-317.725095302103,57686.28830608612,227.15920662418335,-11.060759793881616,216.09844683030173,190.74971497172749,-0.04645679785110701,45.099298,0.0,26315.478,0.0,0.0,0.0,216.09845,0.0,97.0,0.0,0.0,57.543652,Infeasible
12,2019-03-28 05:15:00,10760.19733,252032.3067,4426.112467,71.88473333,4623.302267,147117.2,-112.6770667,145388.5667,0.0,6.042733333,2443.106,3676.8194,886.6312667,341269.5733,54.53493333,63.21393333,55547.85733,4264.202067,18245.90867,0.0,15186.23667,440.1193333,68595.86,17133.87333,0.0,14895.39067,273.0580667,-2.278266667,-247.233,5633.397267,465098.9933,177211.6533,0.0,117902.4292,108627.0236,0.6796,206.46571169536625,177.84482282932953,2019-03-28 05:15:00,341139.7034071943,13.654591814252854,341153.35799900856,56421.53321518551,-371.0821280841119,56050.4510871014,210.52008571196936,-5.2819528841121155,205.23813282785724,182.69819326365098,-2.2756447989084734,48.552705,0.0,26307.739,0.0,0.0,0.0,205.23813,0.0,97.0,0.0,0.0,57.53849266666667,Infeasible
13,2019-03-28 05:30:00,10750.978,261281.2667,4426.5292,73.21086667,4618.351533,152712.2468,-104.3812667,150843.7219,0.0,6.042733333,2442.478267,3687.467733,884.4280667,341921.26,54.58073333,67.13553333,52537.06,4626.880933,17259.45733,0.0,14220.95867,440.2064667,73845.886,16127.37,0.0,13933.15867,279.3161333,-2.6038,-247.3957333,4735.977,536014.0933,106649.7733,0.0,118155.3186,73770.50487,0.6684,129.78565343029865,167.81056342569306,2019-03-28 05:30:00,341746.4174262682,56.82468315582628,341803.242109424,53043.89776526358,-520.437809260442,52523.459956003135,155.1361370174347,-19.841592969832362,135.29454404760233,171.0315525918443,-1.9284787512690684,102.52643,0.0,26453.411,0.0,0.0,0.0,135.29454,0.0,97.0,0.0,0.0,57.63560733333333,Infeasible
14,2019-03-28 05:45:00,10806.294,257695.2067,4420.978867,73.29666667,4623.755867,150215.249,-112.6796667,148545.5719,0.0,5.987866667,2436.455,3681.896733,882.7496,341336.0733,54.60293333,65.63706667,55903.058,4462.109733,18368.21267,0.0,15586.53933,438.5903333,68421.75733,17164.72,0.0,14880.12,277.5742,-2.278266667,-247.3956667,5176.273133,500927.5133,147130.482,0.0,108590.4954,136940.7459,0.6964,172.91687551141686,180.14695158979418,2019-03-28 05:45:00,341448.4920308777,-19.051712566037168,341429.4403183116,54114.451180204844,783.5960961017918,54898.047276306635,151.56445453102398,14.623437187471069,166.18789171849505,174.6762881829573,3.0654568580149544,82.384977,0.0,26401.96,0.0,0.0,0.0,166.18789,0.0,97.0,0.0,0.0,57.601306666666666,Infeasible
15,2019-03-28 06:00:00,10802.23733,251951.06,4419.310933,72.56153333,4611.1916,147105.6969,-105.5662,145312.4927,0.0,6.152466667,2434.5668,3682.635533,886.2979333,341085.7733,54.61306667,63.73873333,59916.888,4594.200133,20250.33267,0.0,17399.54733,437.8839333,73513.20733,18962.05467,0.0,16647.21133,279.1483333,-2.441,-247.5584,5680.376267,451554.0,190488.2667,0.0,70933.9312,105336.6594,0.6908,220.2975587004728,199.77464031239933,2019-03-28 06:00:00,341149.4364823718,-41.597154947281524,341107.83932742453,58380.38219203567,828.6739358930936,59209.056127928765,191.91484878484243,14.384121533014365,206.2989703178568,192.75978076891022,4.418354046809753,61.793715,0.0,26313.16,0.0,0.0,0.0,206.29897,0.0,97.0,0.0,0.0,57.54210666666667,Infeasible
16,2019-03-28 06:15:00,10736.77933,253647.3733,4416.0158,71.48773333,4605.8446,147812.525,-110.3137333,146175.9292,0.0,6.042733333,2437.837267,3680.7226,887.9033333,341064.58,54.57406667,63.86393333,61167.48,4234.4438,20849.47,0.0,18392.57133,437.7290667,69691.07733,19582.006,0.0,17254.124,278.0387333,-2.278266667,-246.7447333,5605.545467,453065.0667,192759.54,0.0,72527.1298,96735.625,0.6852,222.66156762940048,207.82366930155735,2019-03-28 06:15:00,340857.5431563916,6.577845639007137,340864.1210020306,61662.66728819921,40.186690286831436,61702.85397848605,219.79238645138398,7.700827601356224,227.4932140527402,209.4864257298574,0.2792001884774038,51.891138,0.0,26243.83,0.0,0.0,0.0,227.49321,0.0,97.0,0.0,0.0,57.495886666666664,Infeasible
17,2019-03-28 06:30:00,10713.54733,257454.7067,4418.7538,70.57466667,4608.3238,150103.099,-92.52193333,148239.372,0.0,6.042733333,2441.749667,3669.187133,888.7321333,340738.0733,54.58066667,65.95526667,59121.40333,4528.534533,20004.006,0.0,17777.728,435.7549333,74293.96067,18775.58333,0.0,16237.53467,276.3225333,-2.115533333,-247.0702,5196.678333,488850.9067,154448.7787,0.0,72678.8632,64680.5518,0.6852,181.50049748781373,199.2159649430164,2019-03-28 06:30:00,340397.3133600939,24.564541497959,340421.8779015919,61397.416495794474,-878.3515855365004,60519.06491025798,212.74029111994588,-19.921173377119274,192.81911774282662,208.58411981872723,-4.163336543308247,81.205156,0.0,26133.269,0.0,0.0,0.0,192.81912,0.0,97.0,0.0,0.0,57.42217933333333,Infeasible
18,2019-03-28 06:45:00,10723.13467,258859.2067,4423.224333,68.9158,4619.381533,152720.5521,-105.5679333,148660.0166,0.0,6.152466667,2450.258533,3666.267733,892.4902667,341960.3267,54.65533333,67.50853333,58458.894,4078.592333,20150.38067,0.0,17826.024,433.5967333,68242.26,18621.93467,196.2034667,16696.13267,268.2064,-1.9528,-247.0702,4652.568133,558910.84,91060.47,0.0,72213.82887,114066.9448,0.6796,114.15897469374372,200.57071607936032,2019-03-28 06:45:00,341436.8622639501,124.01750799668298,341560.8797719468,59123.92175834709,-373.89469666012155,58750.02706168697,141.45792760882512,-22.525419698636227,118.93250791018889,202.6371850590553,-1.2221933546302353,147.08174,0.0,26409.62,0.0,0.0,0.0,118.93251,0.0,97.0,0.0,0.0,57.606413333333336,Infeasible
19,2019-03-28 07:00:00,10695.10867,255707.1067,4422.342333,68.51066667,4621.7026,151041.7071,-96.08193333,146646.3053,0.0,6.097733333,2438.8892,3671.9612,890.2624667,340713.64,54.58593333,66.47153333,59258.206,4523.752,19625.86267,0.0,17178.03867,432.0773333,73096.84667,18314.72333,1127.819933,15883.76667,267.0451333,-2.278266667,-246.4192667,5152.8018,491376.9933,152399.2373,0.0,78933.6536,108046.7861,0.6992,179.4861988844355,195.53155303074422,2019-03-28 07:00:00,341015.82290188567,-63.66709896586326,340952.1558029198,58198.257759586195,214.27797897787605,58412.53573856407,145.1971839136117,20.15900552832582,165.35618944193752,194.10601401871202,-0.7432288238567821,99.129931,0.0,26286.839,0.0,0.0,0.0,165.35619,0.0,97.0,0.0,0.0,57.524559333333336,Infeasible
20,2019-03-28 07:15:00,10579.49733,253119.3533,4419.6076,67.44313333,4609.853467,149336.374,-80.66606667,145239.7835,0.0,5.987866667,2437.752933,3677.932333,889.8301333,340530.88,54.6368,63.60133333,58852.78267,4146.003867,20131.35267,0.0,17386.82067,431.0902667,69728.19267,18945.97333,1474.372067,16785.562,280.5806667,-1.627333333,-246.2565333,5450.664067,469490.4267,184554.1733,0.0,145818.5525,98217.83573,0.6964,213.9363533931,200.77339058212337,2019-03-28 07:15:00,340520.2045719509,-50.681934249967526,340469.5226377009,58036.680096899654,79.37693040263184,58116.05702730229,189.13054101327828,13.998298196973678,203.12883921025195,195.1911168347384,1.550347310667206,60.014855,0.0,26161.981,0.0,0.0,0.0,203.12884,0.0,97.0,0.0,0.0,57.44132066666666,Infeasible
21,2019-03-28 07:30:00,10344.7762,250116.8667,4364.2732,64.79053333,4538.467733,147484.5053,-68.80333333,143391.5906,0.0,6.152466667,2448.377133,3675.241933,883.2882,341177.8133,54.6452,61.3988,56395.98733,4518.9694,18945.286,1614.531467,16796.84533,426.9678,73828.342,17791.01867,1965.911933,15239.32467,281.1611333,-1.627333333,-247.0702,5399.8158,458298.5733,187818.2867,0.0,124720.5917,41213.8676,0.6712,215.64797808600193,197.39799076871623,2019-03-28 07:30:00,340755.22990349063,65.49078043984264,340820.7206839305,56686.98680687623,-409.87027598104396,56277.11653089519,219.95634549123687,5.705730716745364,225.66207620798224,195.99218009055988,-0.4859773269025709,29.15508,0.0,26211.98,0.0,0.0,0.0,225.66208,0.0,97.0,0.0,0.0,57.474653333333336,Infeasible
22,2019-03-28 07:45:00,10465.732,251508.5667,4412.578467,62.1358,4609.4126,148355.4385,-62.87313333,144597.8947,0.0,6.152466667,2427.4636,3662.1678,886.7312667,340508.0533,54.6216,62.7182,58749.34333,4347.3658,19837.40133,2218.827533,17521.36667,427.3065333,68734.87067,18301.77533,2810.601467,16204.46867,280.0258,-1.4646,-245.931,5521.808267,467537.2533,185630.5133,0.0,117450.0367,34095.044,0.66,214.58318177926907,208.79770613287712,2019-03-28 07:45:00,340222.1553510886,28.538965424675553,340250.6943165133,57538.41025650143,479.53233441766133,58017.94259091909,228.56491944574807,-12.24991225353537,216.3150071922127,203.2068745398193,2.065005489087298,46.384435,0.0,26052.674,0.0,0.0,0.0,216.31501,0.0,97.0,0.0,0.0,57.36844933333334,Infeasible
23,2019-03-28 08:00:00,10386.63133,251652.8533,4421.8382,60.71713333,4614.3436,148131.7375,-83.03906667,144241.7562,0.0,6.262333333,2461.915867,3674.796733,887.5634667,340223.9,54.55693333,63.073,62229.92333,4561.063533,21379.03133,1733.740133,18636.29667,426.0580667,73193.34533,19545.306,2851.425667,17720.55133,282.4387333,-1.9528,-245.6056,5554.806667,466708.12,186713.3933,0.0,110596.7449,34256.6118,0.66,216.10014832567686,221.56794866545476,2019-03-28 08:00:00,340184.6329573375,-35.327870967168565,340149.3050863703,60556.680034857665,691.0991120204126,61247.77914687808,217.89929740180662,-5.276558463527849,212.62273893827876,215.51596497413044,1.8011641556162488,64.70108,0.0,26027.326,0.0,0.0,0.0,212.62274,0.0,97.0,0.0,0.0,57.35155066666666,Infeasible
24,2019-03-28 08:15:00,10387.92133,256051.26,4425.034133,58.89573333,4615.897,151034.0751,-116.2520667,147118.6168,0.0,6.152466667,2423.1952,3683.141867,885.0612667,340516.9267,54.44993333,64.4266,59579.658,4201.269267,20864.54333,2091.1366,18543.348,422.4484,67841.422,19386.37933,3030.145067,17447.08933,285.5098,-2.115533333,-245.2800667,4809.530067,560422.6067,96946.84133,0.0,72643.7412,99206.9128,0.66,120.18448593467026,220.51706449760488,2019-03-28 08:15:00,340184.79150635423,36.12264189971211,340220.91414825397,60483.37876662541,-579.8160943328621,59903.562672292544,151.55164105540368,-25.47756127460279,126.07407978080089,218.6496282013705,-1.4028008169328814,145.16326,0.0,26045.229,0.0,0.0,0.0,126.07408,0.0,97.0,0.0,0.0,57.363486,Infeasible
25,2019-03-28 08:30:00,10364.504,253945.5867,4421.9402,58.80786667,4612.2078,149911.0708,-120.9976,146059.9948,0.0,6.207333333,2434.850267,3690.0354,886.228,339229.5733,54.64533333,63.02593333,62335.44667,4595.7562,21414.33533,2021.674733,19398.5,419.6515333,73610.37867,20014.98867,3296.863,17835.02333,283.8453333,-1.627333333,-245.931,5005.622667,526553.54,129622.898,0.0,71681.36073,111611.1131,0.66,154.81513149374805,227.93501066426768,2019-03-28 08:30:00,339128.4554063973,-46.64658870222229,339081.80881769507,62074.328491429114,204.0249896051464,62278.35348103426,136.08557906767908,13.656039414683889,149.74161848236298,222.9346850786938,-0.32383681360099104,132.24854,0.0,25760.452,0.0,0.0,0.0,149.74162,0.0,97.0,0.0,0.0,57.17363466666667,Infeasible
26,2019-03-28 08:45:00,10445.818,251368.5267,4426.3326,59.8854,4613.292067,147885.9312,-131.6744667,144089.9759,0.0,6.207333333,2453.573133,3691.287067,883.9452,338895.6867,54.64353333,61.96866667,61761.60067,4466.512933,21202.22467,2069.128867,18887.262,418.3645333,71431.41467,20089.21467,3430.7992,17959.13533,287.3419333,-1.790066667,-246.0938667,5535.9348,460088.3867,184235.4,0.0,95596.2202,92280.5652,0.657666667,212.7982062780783,225.3305316277479,2019-03-28 08:45:00,338579.414574911,-23.8684816115001,338555.5460932995,61564.39502367584,-270.2578421604521,61294.13718151538,179.27863796501413,15.470936619918845,194.749574584933,220.0881841104324,-1.43370911642549,82.784149,0.0,25625.387,0.0,0.0,0.0,194.74957,0.0,97.0,0.0,0.0,57.08359133333334,Infeasible
27,2019-03-28 09:00:00,10677.03867,251780.06,4491.2324,57.24433333,4677.718867,148309.4103,-115.0713333,144645.4135,0.0,6.0976,2442.6774,3685.7678,880.2098,339440.3867,54.54846667,60.6776,57642.31267,4796.472933,19385.15267,2530.947667,17040.97533,417.2226667,74923.56067,18230.51733,3581.725133,15640.91267,302.8,-2.115533333,-245.2800667,5719.397667,467834.88,182877.9133,0.0,117614.4162,65989.95487,0.655333333,211.3615630693421,207.07326957101392,2019-03-28 09:00:00,338720.34237532725,99.98714128613756,338820.3295166134,58177.7323371165,-679.2379929349445,57498.494344181556,208.65571797657057,9.62830361804049,218.28402159461106,206.29042055221151,-3.6967025512869043,42.063411,0.0,25688.082,0.0,0.0,0.0,218.28402,0.0,97.0,0.0,0.0,57.125387999999994,Infeasible
28,2019-03-28 09:15:00,10819.57,254807.1067,4522.674067,54.65073333,4703.279533,149885.9949,-96.09666667,146308.8969,0.0,6.2622,2443.7598,3716.0676,877.6946667,338620.7667,54.6368,61.38293333,56012.312,4508.417,18566.39667,3206.6542,16037.79,415.7806667,70569.008,17744.83267,4076.3164,15384.53333,335.6387333,-1.627333333,-244.629,5622.081333,474991.3267,169627.2733,0.0,110748.4823,123987.2131,0.646,197.10643835793172,203.17793395098204,2019-03-28 09:15:00,338316.65888930805,24.010990873388437,338340.66988018143,55709.86782612324,-254.5026580435624,55455.365168079676,219.89192648098327,-11.874042552591035,208.01788392839222,197.27133833082803,-0.2008893899689781,43.078464,0.0,25554.167,0.0,0.0,0.0,208.01788,0.0,97.0,0.0,0.0,57.03611133333333,Infeasible
29,2019-03-28 09:30:00,10874.7,255421.7,4545.213867,48.82513333,4711.9786,150652.3301,-71.18393333,147012.4135,0.0,6.207333333,2428.585867,3720.4,885.3494667,339205.56,54.58926667,62.82406667,53397.35533,4270.389,17709.756,3266.200933,15465.21533,414.7548667,72023.22267,17355.89133,4373.467,15217.58133,342.4903333,-1.790066667,-245.1174,5264.828733,539032.92,110796.5533,0.0,129146.149,122209.9671,0.653,136.62756924393796,197.52437613993462,2019-03-28 09:30:00,338881.45569312497,46.35819027595426,338927.81388340093,51977.07745823119,-77.7904342355796,51899.28702399561,167.01856102557926,-23.84735478032566,143.1712062452536,189.4905672092513,0.7626822204830717,91.823575,0.0,25711.453,0.0,0.0,0.0,143.17121,0.0,97.0,0.0,0.0,57.14096866666666,Infeasible
30,2019-03-28 09:45:00,10794.862,256112.1867,4534.6612,47.56986667,4697.730467,151148.3303,-78.30433333,147292.6905,0.0,6.426933333,2425.053133,3733.616,885.4225333,339857.2667,54.53826667,62.27793333,58491.88067,4209.5058,20514.54,3343.170933,18510.47533,415.4709333,70244.42267,20106.36933,4721.9984,18102.20933,344.9290667,-0.813666667,-245.4427333,5131.995267,545778.7267,105143.3,0.0,73138.2808,111953.9173,0.646,130.33054730281447,229.9416870162605,2019-03-28 09:45:00,339567.0832267422,83.68968547359691,339650.7729122158,55214.14631885795,1367.1428610042822,56581.28917986223,122.06122296860192,2.2697726915551186,124.33099566015704,211.07030615853114,7.43392408626508,131.86342,0.0,25881.693,0.0,0.0,0.0,124.331,0.0,97.0,0.0,0.0,57.254462000000004,Infeasible
31,2019-03-28 10:00:00,10921.902,247711.92,4531.868533,43.6068,4871.563067,147004.623,-87.799,142228.8344,0.0,6.042733333,2432.835667,3727.551667,892.3601333,339736.82,54.62993333,59.68173333,61933.58133,4369.608667,22089.06733,1946.080467,19764.986,416.2644,74051.02933,21563.99933,4440.1054,19280.314,304.5160667,-0.9764,-244.9546,5952.029733,469668.7067,181951.8,0.0,74270.66293,106012.4336,0.657666667,214.26606882318052,238.58626247531575,2019-03-28 10:00:00,339758.83843509277,20.13882335053495,339778.9772584433,60639.0912604887,666.627404566254,61305.718665054956,174.39209033983957,24.25567883638027,198.64776917621984,229.34226691845356,0.9535947163649325,78.938394,0.0,25931.244,0.0,0.0,0.0,198.64777,0.0,97.0,0.0,0.0,57.287496000000004,Infeasible
32,2019-03-28 10:15:00,12341.85733,253165.3133,4566.0524,39.19233333,5959.279067,151062.6229,-118.6427333,143412.0614,0.0,6.152466667,2443.881533,3732.1034,898.2646,341545.5933,54.61473333,61.33866667,61231.93533,3881.405667,21262.34467,1974.1058,18844.092,418.8678667,69274.04467,21024.376,4347.405533,18635.676,321.5097333,-1.9528,-245.931,5985.174133,458987.5733,194142.5867,0.0,124542.1667,72299.53233,0.639,228.40202269274292,230.37878093980981,2019-03-28 10:15:00,341445.0203315396,105.9003834125906,341550.9207149522,62434.02237762869,-408.8506099254373,62025.17176770325,218.79745030983162,8.685302232822153,227.48275254265377,229.5757831729387,-4.067410739048256,53.361023,0.0,26346.23,0.0,0.0,0.0,227.48275,0.0,97.0,0.0,0.0,57.56415333333333,Infeasible
